stock_code,Stknme,industry,Nindnme
688267,中触媒,C43,化学原料及化学制品制造业
688268,华特气体,C43,化学原料及化学制品制造业
688269,凯立新材,C43,化学原料及化学制品制造业
688270,臻镭科技,G,信息技术业
688271,联影医疗,C73,专用设备制造业
688272,富吉瑞,G,信息技术业
688273,麦澜德,C73,专用设备制造业
688275,万润新能,C43,化学原料及化学制品制造业
688276,百克生物,C81,医药制造业
688277,天智航,C73,专用设备制造业
688278,特宝生物,C81,医药制造业
688279,峰岹科技,G87,计算机应用服务业
688280,精进电动,C75,交通运输设备制造业
688281,华秦科技,C99,其他制造业
688282,*ST 导航,G,信息技术业
688283,坤恒顺维,C78,仪器仪表及文化、办公用机械制造业
688285,高铁电气,C75,交通运输设备制造业
688286,敏芯股份,G,信息技术业
688287,ST 观典,K20,专业、科研服务业
688288,鸿泉物联,G,信息技术业
688289,圣湘生物,C81,医药制造业
688290,景业智能,C73,专用设备制造业
688291,金橙子,G87,计算机应用服务业
688292,浩瀚深度,G87,计算机应用服务业
688293,奥浦迈,K20,专业、科研服务业
688295,中复神鹰,C47,化学纤维制造业
688296,和达科技,G87,计算机应用服务业
688297,中无人机,C75,交通运输设备制造业
688298,东方生物,C81,医药制造业
688299,长阳科技,C4,石油、化学、塑胶、塑料
688300,联瑞新材,C61,非金属矿物制品业
688301,奕瑞科技,C73,专用设备制造业
688302,海创药业,C81,医药制造业
688303,大全能源,C76,电器机械及器材制造业
688305,科德数控,C71,普通机械制造业
688306,均普智能,C73,专用设备制造业
688307,中润光学,G,信息技术业
688308,欧科亿,C69,金属制品业
688309,恒誉环保,C73,专用设备制造业
688310,迈得医疗,C73,专用设备制造业
688311,盟升电子,G,信息技术业
688312,燕麦科技,C73,专用设备制造业
688313,仕佳光子,G,信息技术业
688314,康拓医疗,C73,专用设备制造业
688315,诺禾致源,K20,专业、科研服务业
688316,青云科技,G87,计算机应用服务业
688317,之江生物,C81,医药制造业
688318,财富趋势,G87,计算机应用服务业
688319,欧林生物,C81,医药制造业
688320,禾川科技,C78,仪器仪表及文化、办公用机械制造业
688321,微芯生物,C81,医药制造业
688322,奥比中光,G,信息技术业
688323,瑞华泰,C4,石油、化学、塑胶、塑料
688325,赛微微电,G87,计算机应用服务业
688326,经纬恒润,G,信息技术业
688327,云从科技,G87,计算机应用服务业
688328,深科达,C73,专用设备制造业
688329,艾隆科技,C73,专用设备制造业
688330,宏力达,C76,电器机械及器材制造业
688331,荣昌生物,C81,医药制造业
688332,中科蓝讯,G,信息技术业
688333,铂力特,C71,普通机械制造业
688334,西高院,K20,专业、科研服务业
688335,复洁环保,C73,专用设备制造业
688336,三生国健,C81,医药制造业
688337,普源精电,C78,仪器仪表及文化、办公用机械制造业
688338,赛科希德,C81,医药制造业
688339,亿华通,C76,电器机械及器材制造业
688343,云天励飞,G87,计算机应用服务业
688345,博力威,C76,电器机械及器材制造业
688347,华虹公司,G,信息技术业
688348,昱能科技,C76,电器机械及器材制造业
688349,三一重能,C76,电器机械及器材制造业
688350,富淼科技,C43,化学原料及化学制品制造业
688351,微电生理,C73,专用设备制造业
688352,颀中科技,G,信息技术业
688353,华盛锂电,C43,化学原料及化学制品制造业
688355,明志科技,C69,金属制品业
688356,键凯科技,C43,化学原料及化学制品制造业
688357,建龙微纳,C43,化学原料及化学制品制造业
688358,祥生医疗,C73,专用设备制造业
688359,三孚新科,C43,化学原料及化学制品制造业
688360,德马科技,C71,普通机械制造业
688361,中科飞测,C73,专用设备制造业
688362,甬矽电子,G,信息技术业
688363,华熙生物,C81,医药制造业
688365,光云科技,G87,计算机应用服务业
688366,昊海生科,C81,医药制造业
688367,工大高科,C75,交通运输设备制造业
688368,晶丰明源,G87,计算机应用服务业
688369,致远互联,G87,计算机应用服务业
688370,丛麟科技,K99,其他社会服务业
688371,菲沃泰,G,信息技术业
688372,伟测科技,G,信息技术业
688373,盟科药业,C81,医药制造业
688375,国博电子,G,信息技术业
688376,美埃科技,C73,专用设备制造业
688377,迪威尔,C73,专用设备制造业
688378,奥来德,C73,专用设备制造业
688379,华光新材,C69,金属制品业
688380,中微半导,G,信息技术业
688381,帝奥微,G,信息技术业
688382,益方生物,C81,医药制造业
688383,新益昌,C73,专用设备制造业
688385,复旦微电,G,信息技术业
688386,泛亚微透,C4,石油、化学、塑胶、塑料
688387,信科移动,G,信息技术业
688388,嘉元科技,G,信息技术业
688389,普门科技,C73,专用设备制造业
688390,固德威,C76,电器机械及器材制造业
688391,钜泉科技,G87,计算机应用服务业
688392,骄成超声,C73,专用设备制造业
688393,安必平,C81,医药制造业
688395,正弦电气,C76,电器机械及器材制造业
688396,华润微,G,信息技术业
688398,赛特新材,C61,非金属矿物制品业
688399,硕世生物,C81,医药制造业
688400,凌云光,C73,专用设备制造业
688401,路维光电,G,信息技术业
688403,汇成股份,G,信息技术业
688408,中信博,C76,电器机械及器材制造业
688409,富创精密,C71,普通机械制造业
688410,山外山,C73,专用设备制造业
688411,海博思创,C76,电器机械及器材制造业
688416,恒烁股份,G,信息技术业
688418,震有科技,G,信息技术业
688419,耐科装备,C73,专用设备制造业
688420,美腾科技,C73,专用设备制造业
688425,铁建重工,C73,专用设备制造业
688426,康为世纪,C81,医药制造业
688428,诺诚健华,C81,医药制造业
688429,时创能源,C76,电器机械及器材制造业
688432,有研硅,G,信息技术业
688433,华曙高科,C71,普通机械制造业
688435,英方软件,G87,计算机应用服务业
688439,振华风光,G,信息技术业
688443,智翔金泰,C81,医药制造业
688448,磁谷科技,C71,普通机械制造业
688449,联芸科技,G87,计算机应用服务业
688450,光格科技,G,信息技术业
688455,科捷智能,C71,普通机械制造业
688456,有研粉材,C69,金属制品业
688458,美芯晟,G,信息技术业
688459,哈铁科技,C75,交通运输设备制造业
688466,金科环境,K99,其他社会服务业
688468,科美诊断,C81,医药制造业
688469,芯联集成,G,信息技术业
688472,阿特斯,C76,电器机械及器材制造业
688475,萤石网络,G,信息技术业
688478,晶升股份,C73,专用设备制造业
688479,友车科技,G87,计算机应用服务业
688480,赛恩斯,K99,其他社会服务业
688484,南芯科技,G,信息技术业
688485,九州一轨,K99,其他社会服务业
688486,龙迅股份,G,信息技术业
688488,艾迪药业,C99,其他制造业
688489,三未信安,G,信息技术业
688496,清越科技,G,信息技术业
688498,源杰科技,G,信息技术业
688499,利元亨,C73,专用设备制造业
688500,慧辰股份,G87,计算机应用服务业
688501,青达环保,C73,专用设备制造业
688502,茂莱光学,C78,仪器仪表及文化、办公用机械制造业
688503,聚和材料,G,信息技术业
688505,复旦张江,C81,医药制造业
688506,百利天恒,C81,医药制造业
688507,索辰科技,G87,计算机应用服务业
688508,芯朋微,G87,计算机应用服务业
688509,正元地信,K20,专业、科研服务业
688510,航亚科技,C75,交通运输设备制造业
688511,天微电子,G,信息技术业
688512,慧智微,G,信息技术业
688513,苑东生物,C81,医药制造业
688515,裕太微,G,信息技术业
688516,奥特维,C73,专用设备制造业
688517,金冠电气,C76,电器机械及器材制造业
688518,联赢激光,C73,专用设备制造业
688519,南亚新材,G,信息技术业
688520,神州细胞,C81,医药制造业
688521,芯原股份,G87,计算机应用服务业
688522,纳睿雷达,G,信息技术业
688523,航天环宇,C75,交通运输设备制造业
688525,佰维存储,G,信息技术业
688526,科前生物,C81,医药制造业
688528,秦川物联,C78,仪器仪表及文化、办公用机械制造业
688529,豪森智能,C73,专用设备制造业
688530,欧莱新材,G,信息技术业
688531,日联科技,C73,专用设备制造业
688533,上声电子,G,信息技术业
688535,华海诚科,G,信息技术业
688536,思瑞浦,G87,计算机应用服务业
688538,和辉光电,G,信息技术业
688539,高华科技,G,信息技术业
688543,国科军工,C99,其他制造业
688545,兴福电子,G,信息技术业
688548,广钢气体,G,信息技术业
688549,中巨芯,G,信息技术业
688550,瑞联新材,C43,化学原料及化学制品制造业
688551,科威尔,C73,专用设备制造业
688552,航天南湖,G,信息技术业
688553,汇宇制药,C81,医药制造业
688555,退市泽达,G87,计算机应用服务业
688556,高测股份,C73,专用设备制造业
688557,兰剑智能,C71,普通机械制造业
688558,国盛智科,C71,普通机械制造业
688559,海目星,C73,专用设备制造业
688560,明冠新材,C4,石油、化学、塑胶、塑料
688561,奇安信,G87,计算机应用服务业
688562,航天软件,G87,计算机应用服务业
688563,航材股份,C75,交通运输设备制造业
688565,力源科技,K99,其他社会服务业
688566,吉贝尔,C81,医药制造业
688567,孚能科技,C76,电器机械及器材制造业
688568,中科星图,G87,计算机应用服务业
688569,铁科轨道,C75,交通运输设备制造业
688570,天玛智控,C78,仪器仪表及文化、办公用机械制造业
688571,杭华股份,C43,化学原料及化学制品制造业
688573,信宇人,C73,专用设备制造业
688575,亚辉龙,C81,医药制造业
688576,西山科技,C73,专用设备制造业
688577,浙海德曼,C71,普通机械制造业
688578,艾力斯,C81,医药制造业
688579,山大地纬,G87,计算机应用服务业
688580,伟思医疗,C73,专用设备制造业
688581,安杰思,C73,专用设备制造业
688582,芯动联科,G,信息技术业
688583,思看科技,C78,仪器仪表及文化、办公用机械制造业
688584,上海合晶,G,信息技术业
688585,上纬新材,C43,化学原料及化学制品制造业
688586,江航装备,C75,交通运输设备制造业
688588,凌志软件,G87,计算机应用服务业
688589,力合微,G87,计算机应用服务业
688590,新致软件,G87,计算机应用服务业
688591,泰凌微,G,信息技术业
688592,司南导航,G,信息技术业
688593,新相微,G,信息技术业
688595,芯海科技,G,信息技术业
688596,正帆科技,C73,专用设备制造业
688597,煜邦电力,C78,仪器仪表及文化、办公用机械制造业
688598,金博股份,C61,非金属矿物制品业
688599,天合光能,C76,电器机械及器材制造业
688600,皖仪科技,C78,仪器仪表及文化、办公用机械制造业
688601,力芯微,G,信息技术业
688602,康鹏科技,C43,化学原料及化学制品制造业
688603,天承科技,G,信息技术业
688605,先锋精科,C71,普通机械制造业
688606,奥泰生物,C81,医药制造业
688607,康众医疗,C73,专用设备制造业
688608,恒玄科技,G,信息技术业
688609,九联科技,G,信息技术业
688610,埃科光电,C78,仪器仪表及文化、办公用机械制造业
688611,杭州柯林,C76,电器机械及器材制造业
688612,威迈斯,C75,交通运输设备制造业
688613,奥精医疗,C73,专用设备制造业
688615,合合信息,G87,计算机应用服务业
688616,西力科技,C78,仪器仪表及文化、办公用机械制造业
688617,惠泰医疗,C73,专用设备制造业
688618,三旺通信,G,信息技术业
688619,罗普特,G87,计算机应用服务业
688620,安凯微,G,信息技术业
688621,阳光诺和,K20,专业、科研服务业
688622,禾信仪器,C78,仪器仪表及文化、办公用机械制造业
688623,双元科技,C73,专用设备制造业
688625,呈和科技,C43,化学原料及化学制品制造业
688626,翔宇医疗,C73,专用设备制造业
688627,精智达,C73,专用设备制造业
688628,优利德,C78,仪器仪表及文化、办公用机械制造业
688629,华丰科技,G,信息技术业
688630,芯碁微装,C73,专用设备制造业
